Date,EURGBP,EURAUD,EURNZD,EURUSD,EURCAD,EURCHF,EURJPY,GBPAUD,GBPNZD,GBPUSD,GBPCAD,GBPCHF,GBPJPY,AUDNZD,AUDUSD,AUDCAD,AUDCHF,AUDJPY,NZDUSD,NZDCAD,NZDCHF,NZDJPY,USDCAD,USDCHF,USDJPY,CADCHF,CADJPY,CHFJPY
2005-03-24,all agree,fast apart,slow apart,all differ,fast apart,all agree,all agree,medium apart,fast apart,medium apart,all differ,slow apart,fast apart,slow apart,slow apart,medium apart,fast apart,slow apart,slow apart,all agree,medium apart,slow apart,fast apart,all differ,medium apart,fast apart,all differ,all agree
2005-03-25,all agree,all agree,slow apart,all differ,fast apart,all agree,all agree,fast apart,medium apart,medium apart,all differ,slow apart,fast apart,slow apart,all differ,slow apart,all agree,slow apart,all differ,all differ,medium apart,all differ,fast apart,all differ,medium apart,fast apart,all differ,all agree
2005-03-28,all agree,all agree,slow apart,all differ,fast apart,fast apart,all agree,fast apart,medium apart,all differ,all differ,all differ,fast apart,slow apart,medium apart,slow apart,all agree,slow apart,medium apart,all differ,slow apart,medium apart,all agree,all differ,all differ,fast apart,all differ,all differ
2005-03-29,all agree,all agree,medium apart,all differ,fast apart,fast apart,all agree,fast apart,medium apart,all differ,all differ,fast apart,fast apart,all differ,medium apart,slow apart,all agree,all differ,medium apart,all differ,slow apart,medium apart,medium apart,all differ,fast apart,fast apart,all differ,all differ
2005-03-30,slow apart,fast apart,all differ,all differ,all differ,fast apart,all agree,fast apart,all differ,all differ,all differ,fast apart,medium apart,all differ,medium apart,slow apart,medium apart,slow apart,all differ,all differ,medium apart,medium apart,all agree,all differ,fast apart,all differ,all differ,slow apart
2005-03-31,slow apart,fast apart,fast apart,all differ,all differ,fast apart,all agree,all agree,all differ,medium apart,slow apart,fast apart,slow apart,all differ,medium apart,slow apart,medium apart,slow apart,all differ,all differ,fast apart,medium apart,fast apart,all differ,fast apart,slow apart,all differ,slow apart
2005-04-01,all differ,all agree,fast apart,all differ,all differ,fast apart,fast apart,fast apart,all differ,medium apart,medium apart,fast apart,slow apart,fast apart,medium apart,slow apart,medium apart,slow apart,all differ,all differ,fast apart,medium apart,fast apart,all differ,fast apart,slow apart,all differ,fast apart
2005-04-04,all differ,all agree,fast apart,all agree,all differ,medium apart,all differ,fast apart,fast apart,medium apart,slow apart,all differ,all differ,fast apart,slow apart,medium apart,slow apart,all differ,fast apart,slow apart,fast apart,slow apart,fast apart,all agree,fast apart,all differ,all differ,fast apart
2005-04-05,all differ,medium apart,fast apart,all agree,all differ,medium apart,fast apart,fast apart,all differ,fast apart,all differ,all differ,all differ,fast apart,slow apart,all differ,slow apart,all differ,fast apart,slow apart,medium apart,medium apart,fast apart,all agree,fast apart,all differ,all differ,fast apart
2005-04-06,all differ,medium apart,all agree,all agree,all differ,medium apart,fast apart,fast apart,fast apart,fast apart,all differ,all differ,all differ,fast apart,all agree,medium apart,slow apart,all differ,all agree,slow apart,medium apart,medium apart,fast apart,all agree,all differ,all differ,slow apart,fast apart
2005-04-07,all differ,medium apart,slow apart,fast apart,medium apart,medium apart,fast apart,all differ,fast apart,fast apart,all differ,all differ,all differ,slow apart,all agree,medium apart,slow apart,all differ,all agree,medium apart,medium apart,all agree,fast apart,fast apart,all differ,medium apart,slow apart,fast apart
2005-04-08,all agree,medium apart,slow apart,fast apart,all differ,medium apart,fast apart,slow apart,fast apart,fast apart,all differ,medium apart,all differ,all differ,all agree,medium apart,fast apart,all differ,all agree,all differ,medium apart,all agree,slow apart,fast apart,slow apart,medium apart,all differ,fast apart
2005-04-11,all agree,medium apart,all differ,fast apart,all differ,medium apart,all differ,medium apart,fast apart,fast apart,all differ,medium apart,all differ,fast apart,fast apart,medium apart,fast apart,fast apart,all agree,slow apart,all differ,fast apart,medium apart,fast apart,slow apart,medium apart,medium apart,fast apart
2005-04-12,all agree,medium apart,fast apart,fast apart,all differ,medium apart,all differ,all agree,fast apart,fast apart,fast apart,all agree,all differ,fast apart,fast apart,fast apart,all agree,fast apart,medium apart,all differ,all differ,fast apart,all differ,fast apart,all differ,all differ,all differ,slow apart
2005-04-13,all agree,medium apart,fast apart,fast apart,all differ,all agree,slow apart,all agree,fast apart,fast apart,fast apart,all agree,all differ,fast apart,fast apart,fast apart,all agree,fast apart,medium apart,fast apart,all differ,fast apart,fast apart,fast apart,all differ,all differ,slow apart,slow apart
2005-04-14,medium apart,medium apart,fast apart,fast apart,all differ,fast apart,fast apart,fast apart,fast apart,all agree,fast apart,medium apart,fast apart,fast apart,fast apart,fast apart,fast apart,fast apart,all differ,fast apart,all differ,fast apart,fast apart,all agree,all differ,all differ,slow apart,all agree
2005-04-15,medium apart,medium apart,fast apart,fast apart,all differ,fast apart,fast apart,fast apart,fast apart,fast apart,fast apart,slow apart,fast apart,fast apart,all agree,fast apart,fast apart,medium apart,all differ,fast apart,all differ,fast apart,fast apart,fast apart,medium apart,all differ,slow apart,fast apart
2005-04-18,medium apart,all agree,all agree,fast apart,all differ,all agree,fast apart,medium apart,all agree,fast apart,all differ,slow apart,fast apart,all agree,all agree,fast apart,all agree,medium apart,all agree,fast apart,all agree,slow apart,all differ,fast apart,medium apart,all differ,all differ,fast apart
2005-04-19,all differ,all agree,all agree,fast apart,fast apart,all agree,all agree,slow apart,slow apart,all agree,fast apart,medium apart,all agree,all agree,fast apart,all differ,fast apart,medium apart,fast apart,fast apart,all agree,medium apart,slow apart,fast apart,medium apart,fast apart,fast apart,all agree
2005-04-20,all differ,all agree,all agree,fast apart,all differ,all agree,all agree,all differ,slow apart,medium apart,fast apart,medium apart,all agree,fast apart,fast apart,all differ,fast apart,all differ,fast apart,all differ,all agree,medium apart,slow apart,fast apart,medium apart,all differ,fast apart,all agree
2005-04-21,all differ,all agree,all agree,fast apart,medium apart,all agree,all agree,all differ,slow apart,medium apart,fast apart,medium apart,all agree,fast apart,fast apart,medium apart,fast apart,medium apart,fast apart,all differ,all agree,slow apart,all differ,fast apart,medium apart,medium apart,fast apart,all agree
2005-04-22,all differ,all agree,all agree,all agree,medium apart,fast apart,all agree,slow apart,medium apart,medium apart,fast apart,medium apart,fast apart,fast apart,fast apart,slow apart,fast apart,medium apart,all agree,all differ,all agree,slow apart,medium apart,all agree,slow apart,medium apart,fast apart,all agree
2005-04-25,medium apart,all agree,all agree,all agree,medium apart,fast apart,all agree,slow apart,medium apart,medium apart,fast apart,medium apart,fast apart,fast apart,fast apart,fast apart,fast apart,medium apart,all agree,all differ,all agree,slow apart,medium apart,all agree,slow apart,medium apart,fast apart,all agree
2005-04-26,medium apart,medium apart,all agree,all agree,medium apart,fast apart,medium apart,slow apart,medium apart,medium apart,fast apart,medium apart,fast apart,all agree,all agree,fast apart,fast apart,medium apart,all agree,all differ,all agree,medium apart,medium apart,all agree,all differ,fast apart,fast apart,medium apart
2005-04-27,medium apart,medium apart,all agree,fast apart,medium apart,fast apart,slow apart,slow apart,medium apart,medium apart,fast apart,medium apart,medium apart,all agree,all agree,fast apart,all agree,medium apart,all agree,all differ,all agree,medium apart,medium apart,all agree,all differ,fast apart,all differ,medium apart
2005-04-28,all differ,all differ,fast apart,slow apart,medium apart,all differ,all differ,slow apart,medium apart,slow apart,medium apart,all differ,all differ,fast apart,all agree,fast apart,fast apart,slow apart,all agree,medium apart,fast apart,all agree,medium apart,slow apart,all differ,fast apart,all differ,slow apart
2005-04-29,all differ,fast apart,medium apart,slow apart,slow apart,all differ,all differ,slow apart,slow apart,slow apart,medium apart,all differ,fast apart,all agree,all agree,fast apart,fast apart,slow apart,all agree,fast apart,medium apart,slow apart,all differ,slow apart,all differ,medium apart,all differ,fast apart
2005-05-02,medium apart,fast apart,medium apart,all differ,fast apart,slow apart,all differ,slow apart,slow apart,slow apart,medium apart,all differ,all differ,all agree,all agree,all agree,fast apart,medium apart,medium apart,fast apart,medium apart,medium apart,slow apart,slow apart,fast apart,medium apart,slow apart,all differ
2005-05-03,medium apart,fast apart,all agree,all differ,fast apart,all differ,all differ,slow apart,medium apart,medium apart,medium apart,medium apart,all differ,all agree,slow apart,all agree,all differ,medium apart,slow apart,fast apart,medium apart,medium apart,slow apart,fast apart,fast apart,medium apart,slow apart,all differ
2005-05-04,all differ,fast apart,all agree,fast apart,fast apart,medium apart,all differ,medium apart,medium apart,medium apart,all differ,fast apart,all differ,fast apart,medium apart,fast apart,slow apart,medium apart,slow apart,fast apart,medium apart,medium apart,slow apart,fast apart,fast apart,medium apart,slow apart,all differ
2005-05-05,all differ,fast apart,all agree,fast apart,fast apart,medium apart,all differ,medium apart,medium apart,all agree,all differ,fast apart,all differ,fast apart,slow apart,fast apart,slow apart,medium apart,fast apart,fast apart,all agree,medium apart,slow apart,fast apart,fast apart,medium apart,slow apart,all differ
2005-05-06,all differ,fast apart,all agree,all agree,fast apart,slow apart,all differ,all agree,all agree,fast apart,all differ,all agree,all differ,fast apart,slow apart,fast apart,slow apart,medium apart,fast apart,fast apart,all agree,slow apart,medium apart,fast apart,slow apart,medium apart,slow apart,all differ
2005-05-09,all differ,fast apart,medium apart,fast apart,all agree,slow apart,slow apart,fast apart,fast apart,fast apart,all differ,all agree,all differ,slow apart,slow apart,fast apart,medium apart,all agree,all agree,fast apart,medium apart,slow apart,medium apart,fast apart,slow apart,slow apart,medium apart,all differ
2005-05-10,all agree,fast apart,medium apart,fast apart,all agree,medium apart,all differ,fast apart,slow apart,medium apart,slow apart,fast apart,all differ,slow apart,all agree,all agree,slow apart,slow apart,fast apart,fast apart,all agree,slow apart,slow apart,fast apart,medium apart,slow apart,medium apart,all differ
2005-05-11,medium apart,fast apart,all differ,all agree,fast apart,all differ,all differ,fast apart,slow apart,fast apart,slow apart,slow apart,all differ,medium apart,all agree,fast apart,slow apart,medium apart,fast apart,all agree,fast apart,slow apart,all differ,fast apart,slow apart,all differ,slow apart,medium apart
2005-05-12,medium apart,fast apart,fast apart,all agree,fast apart,all agree,medium apart,fast apart,slow apart,fast apart,slow apart,slow apart,all differ,slow apart,all agree,all agree,slow apart,medium apart,fast apart,fast apart,fast apart,medium apart,medium apart,fast apart,slow apart,all differ,slow apart,medium apart
2005-05-13,slow apart,all agree,fast apart,fast apart,fast apart,fast apart,medium apart,fast apart,medium apart,fast apart,slow apart,slow apart,medium apart,all differ,all agree,all agree,medium apart,all differ,fast apart,fast apart,slow apart,medium apart,medium apart,fast apart,slow apart,all differ,slow apart,medium apart
2005-05-16,slow apart,slow apart,all differ,fast apart,all agree,fast apart,medium apart,fast apart,all differ,fast apart,slow apart,slow apart,medium apart,fast apart,fast apart,all agree,medium apart,medium apart,all differ,fast apart,all differ,medium apart,medium apart,fast apart,all differ,all differ,medium apart,fast apart
2005-05-17,medium apart,fast apart,slow apart,all differ,fast apart,all agree,medium apart,fast apart,fast apart,all differ,fast apart,all differ,all differ,all agree,fast apart,all agree,medium apart,all differ,fast apart,fast apart,all differ,all agree,medium apart,fast apart,all differ,medium apart,all differ,fast apart
2005-05-18,medium apart,fast apart,slow apart,all differ,fast apart,all agree,medium apart,fast apart,fast apart,all differ,fast apart,all differ,all differ,all agree,fast apart,all agree,fast apart,all differ,fast apart,fast apart,medium apart,all agree,medium apart,fast apart,all differ,medium apart,all differ,all agree
2005-05-19,medium apart,fast apart,slow apart,all differ,fast apart,all agree,medium apart,fast apart,fast apart,all differ,medium apart,all differ,all differ,fast apart,fast apart,fast apart,fast apart,all differ,fast apart,fast apart,medium apart,all agree,medium apart,fast apart,all differ,slow apart,all differ,all agree
2005-05-20,medium apart,fast apart,slow apart,all differ,slow apart,all agree,medium apart,fast apart,fast apart,all differ,medium apart,medium apart,all differ,all agree,all differ,slow apart,fast apart,all differ,fast apart,slow apart,all differ,all agree,medium apart,fast apart,fast apart,all agree,all differ,fast apart
2005-05-23,medium apart,fast apart,all agree,all differ,all agree,medium apart,all differ,all agree,fast apart,all differ,fast apart,medium apart,all differ,all agree,all differ,fast apart,fast apart,medium apart,fast apart,all differ,all differ,all agree,medium apart,fast apart,fast apart,fast apart,medium apart,fast apart
2005-05-24,medium apart,all agree,medium apart,all differ,all agree,medium apart,medium apart,fast apart,all agree,slow apart,fast apart,medium apart,medium apart,all agree,all differ,fast apart,all agree,medium apart,fast apart,all differ,slow apart,all agree,medium apart,fast apart,all differ,fast apart,medium apart,slow apart
2005-05-25,medium apart,fast apart,medium apart,slow apart,all agree,all agree,medium apart,all differ,fast apart,slow apart,fast apart,all agree,medium apart,slow apart,medium apart,all agree,fast apart,medium apart,all agree,slow apart,all differ,all agree,fast apart,all agree,medium apart,fast apart,medium apart,slow apart
2005-05-26,slow apart,all differ,fast apart,medium apart,fast apart,all agree,all differ,all differ,slow apart,all differ,fast apart,fast apart,medium apart,slow apart,slow apart,all agree,fast apart,all differ,fast apart,slow apart,medium apart,all differ,fast apart,all agree,medium apart,fast apart,slow apart,slow apart
2005-05-27,slow apart,slow apart,slow apart,medium apart,slow apart,medium apart,all differ,slow apart,slow apart,all differ,slow apart,slow apart,medium apart,slow apart,fast apart,slow apart,slow apart,fast apart,all agree,slow apart,all agree,all differ,fast apart,medium apart,medium apart,slow apart,slow apart,all differ
2005-05-31,fast apart,slow apart,slow apart,medium apart,slow apart,medium apart,medium apart,slow apart,slow apart,medium apart,slow apart,fast apart,medium apart,slow apart,fast apart,slow apart,slow apart,fast apart,all agree,slow apart,all agree,all differ,fast apart,medium apart,medium apart,slow apart,fast apart,all differ
2005-06-01,fast apart,slow apart,all agree,medium apart,slow apart,medium apart,all differ,slow apart,all differ,medium apart,slow apart,medium apart,medium apart,all differ,medium apart,slow apart,slow apart,fast apart,medium apart,all agree,all agree,all agree,all agree,medium apart,medium apart,all differ,fast apart,medium apart
2005-06-02,fast apart,slow apart,all agree,medium apart,slow apart,fast apart,all differ,medium apart,fast apart,medium apart,slow apart,medium apart,medium apart,all differ,medium apart,slow apart,medium apart,slow apart,slow apart,all agree,fast apart,all agree,all agree,fast apart,all agree,slow apart,fast apart,medium apart
2005-06-03,fast apart,slow apart,medium apart,medium apart,slow apart,fast apart,all differ,all differ,fast apart,medium apart,slow apart,medium apart,medium apart,fast apart,medium apart,slow apart,medium apart,medium apart,all differ,all agree,slow apart,all agree,all agree,fast apart,all agree,slow apart,fast apart,medium apart
2005-06-06,fast apart,slow apart,medium apart,medium apart,slow apart,all differ,medium apart,all differ,all agree,medium apart,slow apart,all differ,medium apart,fast apart,slow apart,slow apart,medium apart,medium apart,slow apart,fast apart,all differ,all agree,all agree,fast apart,all agree,slow apart,fast apart,medium apart
2005-06-07,fast apart,all agree,all agree,medium apart,slow apart,all differ,slow apart,all differ,fast apart,medium apart,slow apart,all differ,slow apart,fast apart,medium apart,slow apart,all agree,medium apart,slow apart,fast apart,slow apart,all agree,all differ,fast apart,all agree,slow apart,fast apart,slow apart
2005-06-08,fast apart,all agree,all agree,medium apart,slow apart,all differ,slow apart,all differ,all differ,medium apart,all differ,all differ,all differ,fast apart,all agree,all agree,all agree,slow apart,all agree,medium apart,fast apart,medium apart,all differ,fast apart,all agree,slow apart,all agree,slow apart
2005-06-09,fast apart,all agree,all agree,medium apart,slow apart,all differ,slow apart,all differ,all differ,medium apart,all differ,all differ,medium apart,fast apart,all agree,all agree,all agree,slow apart,all agree,all agree,fast apart,medium apart,all differ,fast apart,all agree,slow apart,all agree,slow apart
2005-06-10,fast apart,all agree,all agree,medium apart,medium apart,slow apart,slow apart,fast apart,fast apart,all differ,all differ,all differ,all differ,all agree,medium apart,fast apart,all agree,slow apart,medium apart,all agree,all agree,medium apart,medium apart,fast apart,all agree,medium apart,medium apart,slow apart
2005-06-13,fast apart,all agree,all agree,medium apart,medium apart,fast apart,medium apart,fast apart,slow apart,all differ,all differ,fast apart,fast apart,fast apart,slow apart,all agree,all agree,all differ,medium apart,all agree,all agree,medium apart,slow apart,fast apart,all differ,medium apart,medium apart,slow apart
2005-06-14,fast apart,all agree,all agree,fast apart,medium apart,fast apart,medium apart,fast apart,slow apart,all differ,all differ,fast apart,fast apart,medium apart,slow apart,all agree,all agree,fast apart,medium apart,all agree,all agree,all differ,slow apart,fast apart,all differ,medium apart,medium apart,slow apart
2005-06-15,slow apart,all agree,all agree,fast apart,fast apart,fast apart,all differ,fast apart,slow apart,all differ,all differ,fast apart,all agree,medium apart,slow apart,all agree,all agree,slow apart,medium apart,all agree,all agree,all differ,slow apart,fast apart,medium apart,medium apart,medium apart,medium apart
2005-06-16,slow apart,all agree,all agree,fast apart,all agree,slow apart,medium apart,fast apart,slow apart,all differ,all differ,fast apart,all differ,medium apart,medium apart,medium apart,all agree,slow apart,medium apart,medium apart,all agree,all differ,all agree,fast apart,slow apart,all agree,slow apart,medium apart
2005-06-17,slow apart,all agree,all agree,fast apart,all agree,all differ,medium apart,fast apart,slow apart,all differ,slow apart,medium apart,all differ,medium apart,all agree,medium apart,all agree,slow apart,medium apart,medium apart,all agree,all differ,all agree,all agree,slow apart,all agree,slow apart,all differ
2005-06-20,all differ,all agree,fast apart,fast apart,all agree,fast apart,all agree,fast apart,slow apart,all differ,slow apart,medium apart,all differ,slow apart,all agree,all agree,all agree,all agree,medium apart,medium apart,all agree,all differ,all agree,fast apart,slow apart,all agree,slow apart,all differ
2005-06-21,all differ,all agree,fast apart,fast apart,all agree,fast apart,all agree,fast apart,all differ,all differ,slow apart,all agree,all differ,slow apart,fast apart,all agree,all agree,all agree,medium apart,slow apart,all agree,all differ,fast apart,fast apart,slow apart,all agree,slow apart,all differ
2005-06-22,all differ,all agree,fast apart,fast apart,all agree,fast apart,fast apart,fast apart,slow apart,all differ,slow apart,fast apart,medium apart,slow apart,fast apart,all agree,all agree,all agree,slow apart,medium apart,all agree,all differ,fast apart,fast apart,all differ,all agree,slow apart,all differ
2005-06-23,fast apart,all agree,fast apart,fast apart,fast apart,fast apart,fast apart,fast apart,slow apart,medium apart,slow apart,fast apart,medium apart,slow apart,fast apart,all agree,all agree,all agree,fast apart,medium apart,all agree,all differ,fast apart,fast apart,all differ,all agree,slow apart,all differ
2005-06-24,fast apart,fast apart,fast apart,fast apart,fast apart,all agree,fast apart,fast apart,slow apart,medium apart,slow apart,fast apart,all agree,slow apart,fast apart,all agree,all agree,fast apart,all agree,all differ,fast apart,medium apart,all differ,fast apart,fast apart,all agree,slow apart,all differ
2005-06-27,fast apart,fast apart,fast apart,fast apart,fast apart,all agree,fast apart,fast apart,all differ,fast apart,medium apart,fast apart,all agree,slow apart,all agree,all agree,fast apart,fast apart,fast apart,all differ,fast apart,all agree,all differ,fast apart,fast apart,fast apart,medium apart,all differ
2005-06-28,fast apart,fast apart,fast apart,fast apart,fast apart,all agree,fast apart,fast apart,medium apart,fast apart,medium apart,fast apart,all agree,medium apart,all agree,fast apart,fast apart,fast apart,fast apart,all differ,fast apart,all agree,all differ,fast apart,fast apart,fast apart,medium apart,all differ
2005-06-29,fast apart,fast apart,fast apart,fast apart,fast apart,all agree,fast apart,fast apart,medium apart,all agree,medium apart,fast apart,medium apart,medium apart,fast apart,fast apart,fast apart,fast apart,fast apart,all differ,fast apart,all agree,all differ,fast apart,all agree,fast apart,medium apart,all differ
2005-06-30,fast apart,fast apart,all agree,fast apart,fast apart,all agree,fast apart,fast apart,medium apart,all agree,medium apart,fast apart,medium apart,medium apart,fast apart,all differ,fast apart,fast apart,fast apart,slow apart,all agree,medium apart,all differ,fast apart,all agree,fast apart,medium apart,all differ
2005-07-01,fast apart,all agree,all agree,fast apart,fast apart,fast apart,all agree,fast apart,medium apart,fast apart,slow apart,fast apart,medium apart,medium apart,fast apart,all differ,fast apart,fast apart,fast apart,slow apart,all agree,medium apart,all differ,fast apart,fast apart,fast apart,slow apart,all agree
2005-07-05,fast apart,all agree,medium apart,fast apart,fast apart,fast apart,all agree,fast apart,medium apart,medium apart,slow apart,fast apart,all agree,medium apart,fast apart,all differ,all agree,fast apart,all differ,slow apart,medium apart,medium apart,slow apart,fast apart,slow apart,fast apart,slow apart,all agree
2005-07-06,medium apart,all agree,medium apart,fast apart,fast apart,fast apart,all agree,slow apart,all differ,all agree,slow apart,all agree,all agree,medium apart,fast apart,all differ,all agree,all agree,slow apart,slow apart,medium apart,medium apart,slow apart,fast apart,slow apart,fast apart,slow apart,all agree
2005-07-07,medium apart,all agree,medium apart,fast apart,fast apart,fast apart,all agree,fast apart,fast apart,all agree,slow apart,all agree,fast apart,all differ,fast apart,slow apart,all agree,all agree,slow apart,slow apart,medium apart,medium apart,medium apart,all agree,all agree,all agree,slow apart,fast apart
2005-07-08,medium apart,medium apart,medium apart,all agree,all agree,fast apart,all agree,all agree,fast apart,all agree,all agree,medium apart,fast apart,slow apart,fast apart,slow apart,all agree,all agree,slow apart,slow apart,medium apart,all differ,medium apart,all agree,all agree,all agree,slow apart,fast apart
2005-07-11,all differ,medium apart,medium apart,all agree,all agree,fast apart,all agree,all agree,fast apart,all agree,all agree,all differ,fast apart,slow apart,fast apart,slow apart,all agree,all agree,slow apart,slow apart,medium apart,fast apart,medium apart,all agree,all agree,all agree,all agree,fast apart
2005-07-12,fast apart,medium apart,medium apart,all differ,all agree,slow apart,all agree,all agree,slow apart,all agree,all agree,all differ,fast apart,slow apart,all differ,slow apart,all agree,all agree,slow apart,slow apart,medium apart,all differ,medium apart,fast apart,all agree,all agree,all agree,slow apart
2005-07-13,fast apart,medium apart,medium apart,slow apart,fast apart,all differ,slow apart,fast apart,slow apart,slow apart,all agree,all differ,fast apart,slow apart,fast apart,all differ,all agree,all agree,slow apart,slow apart,medium apart,all differ,all differ,all differ,fast apart,fast apart,all agree,slow apart
2005-07-14,fast apart,medium apart,medium apart,slow apart,fast apart,all differ,all differ,fast apart,medium apart,slow apart,all agree,all differ,all agree,slow apart,all agree,all differ,all agree,fast apart,slow apart,slow apart,medium apart,all differ,slow apart,all differ,fast apart,fast apart,all agree,slow apart
2005-07-15,fast apart,slow apart,medium apart,all differ,fast apart,all differ,all differ,all agree,slow apart,all differ,all agree,all differ,all agree,slow apart,fast apart,all differ,fast apart,medium apart,medium apart,slow apart,all differ,slow apart,slow apart,all differ,fast apart,fast apart,all agree,fast apart
2005-07-18,fast apart,slow apart,medium apart,all differ,fast apart,all differ,all differ,fast apart,fast apart,all differ,fast apart,all differ,all agree,slow apart,fast apart,medium apart,slow apart,medium apart,medium apart,medium apart,all differ,slow apart,slow apart,all differ,fast apart,fast apart,all agree,fast apart
2005-07-19,slow apart,all differ,fast apart,all differ,fast apart,slow apart,all differ,medium apart,fast apart,fast apart,fast apart,slow apart,all agree,slow apart,fast apart,medium apart,medium apart,medium apart,medium apart,all differ,all differ,slow apart,slow apart,all differ,fast apart,fast apart,fast apart,all agree
2005-07-20,slow apart,all differ,fast apart,all differ,fast apart,slow apart,all differ,all agree,slow apart,fast apart,fast apart,fast apart,all agree,slow apart,slow apart,medium apart,medium apart,medium apart,medium apart,all differ,all differ,slow apart,medium apart,all differ,fast apart,fast apart,fast apart,all agree
2005-07-21,slow apart,medium apart,fast apart,all differ,fast apart,slow apart,slow apart,all agree,slow apart,fast apart,fast apart,all agree,all agree,slow apart,slow apart,all differ,medium apart,medium apart,medium apart,all differ,all differ,slow apart,medium apart,all differ,fast apart,fast apart,fast apart,slow apart
2005-07-22,slow apart,medium apart,fast apart,slow apart,fast apart,slow apart,slow apart,all agree,medium apart,fast apart,fast apart,medium apart,all differ,slow apart,fast apart,slow apart,medium apart,all differ,medium apart,all differ,all differ,slow apart,slow apart,all differ,all differ,fast apart,fast apart,fast apart
2005-07-25,all differ,medium apart,all agree,slow apart,fast apart,medium apart,slow apart,all agree,all differ,fast apart,fast apart,medium apart,all differ,all differ,fast apart,all differ,medium apart,all differ,slow apart,slow apart,medium apart,medium apart,slow apart,all differ,all differ,fast apart,fast apart,fast apart
2005-07-26,all differ,medium apart,all agree,slow apart,fast apart,medium apart,slow apart,all agree,all differ,fast apart,fast apart,all differ,slow apart,all differ,fast apart,all differ,medium apart,all differ,slow apart,slow apart,medium apart,medium apart,slow apart,all differ,all differ,fast apart,fast apart,fast apart
2005-07-27,all differ,medium apart,all agree,slow apart,slow apart,all differ,medium apart,all agree,all differ,fast apart,fast apart,all differ,slow apart,all differ,fast apart,all differ,medium apart,all differ,slow apart,slow apart,medium apart,medium apart,slow apart,all differ,all differ,fast apart,fast apart,all agree
2005-07-28,medium apart,slow apart,medium apart,slow apart,all differ,all differ,medium apart,fast apart,medium apart,fast apart,fast apart,all differ,medium apart,all differ,all agree,all differ,all differ,slow apart,medium apart,slow apart,slow apart,all agree,fast apart,all differ,all differ,all differ,fast apart,all agree
2005-07-29,medium apart,all differ,all differ,all differ,medium apart,all differ,medium apart,all differ,slow apart,fast apart,all agree,all differ,medium apart,all differ,medium apart,all differ,slow apart,slow apart,all agree,slow apart,fast apart,all agree,fast apart,slow apart,all differ,medium apart,fast apart,all agree
2005-08-01,slow apart,all differ,all differ,all differ,all differ,all differ,medium apart,slow apart,slow apart,fast apart,all agree,slow apart,medium apart,medium apart,medium apart,all differ,slow apart,slow apart,all agree,slow apart,all differ,fast apart,all agree,slow apart,all differ,slow apart,fast apart,all agree
2005-08-02,slow apart,fast apart,all differ,all differ,slow apart,all differ,all differ,slow apart,medium apart,fast apart,fast apart,slow apart,fast apart,all differ,medium apart,all agree,all differ,all differ,fast apart,all differ,all differ,fast apart,all agree,all differ,medium apart,slow apart,fast apart,all differ
2005-08-03,slow apart,fast apart,medium apart,all differ,slow apart,all differ,all differ,medium apart,all differ,all agree,fast apart,all differ,fast apart,all differ,medium apart,all agree,medium apart,slow apart,fast apart,all differ,medium apart,all agree,medium apart,all differ,all differ,slow apart,fast apart,all differ
2005-08-04,all differ,fast apart,medium apart,fast apart,all differ,all differ,slow apart,medium apart,all differ,medium apart,fast apart,all differ,fast apart,all differ,fast apart,all agree,medium apart,all differ,all agree,all differ,slow apart,medium apart,medium apart,medium apart,all differ,all differ,fast apart,all differ
2005-08-05,all differ,fast apart,slow apart,fast apart,all differ,all differ,slow apart,fast apart,all differ,medium apart,fast apart,slow apart,fast apart,medium apart,fast apart,all agree,medium apart,slow apart,fast apart,all differ,slow apart,medium apart,slow apart,all differ,medium apart,all differ,fast apart,all differ
2005-08-08,all differ,fast apart,slow apart,fast apart,all differ,all differ,slow apart,fast apart,medium apart,medium apart,fast apart,slow apart,fast apart,all differ,fast apart,fast apart,medium apart,slow apart,fast apart,all differ,slow apart,medium apart,slow apart,all differ,all differ,all differ,fast apart,all differ
2005-08-09,medium apart,medium apart,medium apart,fast apart,slow apart,all differ,slow apart,all differ,medium apart,medium apart,fast apart,all differ,fast apart,fast apart,fast apart,fast apart,fast apart,slow apart,fast apart,fast apart,medium apart,medium apart,slow apart,all differ,all differ,all differ,fast apart,all differ
2005-08-10,medium apart,slow apart,medium apart,fast apart,all differ,all differ,slow apart,all agree,medium apart,fast apart,fast apart,all differ,fast apart,slow apart,all agree,fast apart,fast apart,all differ,fast apart,fast apart,all differ,medium apart,slow apart,all differ,all differ,all differ,fast apart,fast apart
2005-08-11,medium apart,medium apart,all differ,fast apart,all differ,slow apart,medium apart,medium apart,slow apart,all differ,medium apart,medium apart,all agree,slow apart,all agree,fast apart,fast apart,slow apart,fast apart,fast apart,medium apart,slow apart,medium apart,all differ,medium apart,medium apart,all differ,medium apart
2005-08-12,medium apart,all agree,fast apart,slow apart,all differ,fast apart,medium apart,medium apart,medium apart,all differ,medium apart,medium apart,all agree,fast apart,medium apart,slow apart,fast apart,slow apart,all differ,all differ,all agree,medium apart,all agree,fast apart,medium apart,medium apart,all differ,medium apart
