# Range containment
# Share of the last 106 bars spent inside the confirmed swing band.
# Wide: dates down, 28 pairs across. Already lagged one bar -- do not shift again.
# Written by code/persist2.py. Read with pd.read_csv(path, index_col=0, parse_dates=True, comment='#').
Date,EURGBP,EURAUD,EURNZD,EURUSD,EURCAD,EURCHF,EURJPY,GBPAUD,GBPNZD,GBPUSD,GBPCAD,GBPCHF,GBPJPY,AUDNZD,AUDUSD,AUDCAD,AUDCHF,AUDJPY,NZDUSD,NZDCAD,NZDCHF,NZDJPY,USDCAD,USDCHF,USDJPY,CADCHF,CADJPY,CHFJPY
2001-11-30,0.9905660377358491,0.7641509433962265,0.7169811320754716,0.4339622641509434,0.7169811320754716,0.5566037735849056,0.9528301886792453,0.6981132075471698,0.7169811320754716,0.9433962264150944,0.660377358490566,0.4056603773584906,1.0,0.5660377358490566,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7735849056603774,0.6698113207547169,0.660377358490566,0.7358490566037735,0.5660377358490566,0.3113207547169811,0.5849056603773585,0.8962264150943396,0.5471698113207547,0.6415094339622641,0.5377358490566038
2001-12-03,0.9905660377358491,0.7641509433962265,0.7264150943396226,0.44339622641509435,0.7264150943396226,0.5566037735849056,0.9528301886792453,0.6981132075471698,0.7169811320754716,0.9433962264150944,0.6698113207547169,0.41509433962264153,1.0,0.5660377358490566,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7735849056603774,0.6698113207547169,0.660377358490566,0.7452830188679245,0.5660377358490566,0.32075471698113206,0.5849056603773585,0.8962264150943396,0.5566037735849056,0.6415094339622641,0.5377358490566038
2001-12-04,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.4528301886792453,0.7358490566037735,0.5566037735849056,0.9528301886792453,0.6981132075471698,0.7169811320754716,0.9528301886792453,0.6792452830188679,0.41509433962264153,1.0,0.5660377358490566,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7735849056603774,0.6698113207547169,0.6698113207547169,0.7547169811320755,0.5566037735849056,0.330188679245283,0.5849056603773585,0.8962264150943396,0.5660377358490566,0.6415094339622641,0.5377358490566038
2001-12-05,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.46226415094339623,0.7452830188679245,0.5566037735849056,0.9528301886792453,0.6981132075471698,0.7264150943396226,0.9622641509433962,0.6886792452830188,0.41509433962264153,1.0,0.5754716981132075,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7735849056603774,0.6792452830188679,0.6792452830188679,0.7547169811320755,0.5566037735849056,0.33962264150943394,0.5849056603773585,0.8962264150943396,0.5754716981132075,0.6415094339622641,0.5377358490566038
2001-12-06,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.4716981132075472,0.7547169811320755,0.5566037735849056,0.9528301886792453,0.6981132075471698,0.7358490566037735,0.9716981132075472,0.6886792452830188,0.42452830188679247,1.0,0.5849056603773585,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7735849056603774,0.6886792452830188,0.6886792452830188,0.7547169811320755,0.5471698113207547,0.3490566037735849,0.5849056603773585,0.8962264150943396,0.5754716981132075,0.6415094339622641,0.5377358490566038
2001-12-07,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.4811320754716981,0.7641509433962265,0.5566037735849056,0.9433962264150944,0.6981132075471698,0.7358490566037735,0.9811320754716981,0.6981132075471698,0.42452830188679247,1.0,0.5943396226415094,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7735849056603774,0.6981132075471698,0.6981132075471698,0.7547169811320755,0.5377358490566038,0.3584905660377358,0.5849056603773585,0.8962264150943396,0.5849056603773585,0.6415094339622641,0.5283018867924528
2001-12-10,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.49056603773584906,0.7735849056603774,0.5566037735849056,0.9339622641509434,0.6981132075471698,0.7358490566037735,0.9905660377358491,0.7075471698113207,0.42452830188679247,0.9905660377358491,0.6037735849056604,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7641509433962265,0.7075471698113207,0.7075471698113207,0.7641509433962265,0.5283018867924528,0.36792452830188677,0.5943396226415094,0.8962264150943396,0.5943396226415094,0.6415094339622641,0.5188679245283019
2001-12-11,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5,0.7830188679245284,0.5566037735849056,0.9245283018867925,0.6981132075471698,0.7452830188679245,1.0,0.7169811320754716,0.42452830188679247,0.9811320754716981,0.6132075471698113,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7547169811320755,0.7169811320754716,0.7169811320754716,0.7641509433962265,0.5188679245283019,0.37735849056603776,0.5943396226415094,0.8867924528301887,0.6037735849056604,0.6415094339622641,0.5094339622641509
2001-12-12,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5094339622641509,0.7924528301886793,0.5566037735849056,0.9150943396226415,0.6981132075471698,0.7547169811320755,1.0,0.7169811320754716,0.42452830188679247,0.9716981132075472,0.6226415094339622,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7452830188679245,0.7264150943396226,0.7264150943396226,0.7641509433962265,0.5094339622641509,0.3867924528301887,0.5943396226415094,0.8773584905660378,0.6132075471698113,0.6415094339622641,0.5
2001-12-13,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5188679245283019,0.8018867924528302,0.5566037735849056,0.9056603773584906,0.6981132075471698,0.7641509433962265,1.0,0.7169811320754716,0.42452830188679247,0.9622641509433962,0.6320754716981132,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7641509433962265,0.5,0.39622641509433965,0.5943396226415094,0.8679245283018868,0.6226415094339622,0.6415094339622641,0.49056603773584906
2001-12-14,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5283018867924528,0.8113207547169812,0.5566037735849056,0.8962264150943396,0.6981132075471698,0.7735849056603774,1.0,0.7169811320754716,0.42452830188679247,0.9528301886792453,0.6320754716981132,0.7169811320754716,0.8018867924528302,0.7547169811320755,0.7264150943396226,0.7452830188679245,0.7452830188679245,0.7641509433962265,0.49056603773584906,0.4056603773584906,0.5943396226415094,0.8584905660377359,0.6320754716981132,0.6415094339622641,0.4811320754716981
2001-12-17,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5377358490566038,0.8207547169811321,0.5660377358490566,0.8867924528301887,0.6981132075471698,0.7830188679245284,1.0,0.7169811320754716,0.42452830188679247,0.9433962264150944,0.6320754716981132,0.7264150943396226,0.8018867924528302,0.7547169811320755,0.7169811320754716,0.7547169811320755,0.7547169811320755,0.7641509433962265,0.4811320754716981,0.41509433962264153,0.5943396226415094,0.8490566037735849,0.6415094339622641,0.6415094339622641,0.4716981132075472
2001-12-18,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5471698113207547,0.8301886792452831,0.5754716981132075,0.8773584905660378,0.6981132075471698,0.7830188679245284,1.0,0.7169811320754716,0.42452830188679247,0.9339622641509434,0.6320754716981132,0.7264150943396226,0.8018867924528302,0.7547169811320755,0.7075471698113207,0.7641509433962265,0.7641509433962265,0.7641509433962265,0.4716981132075472,0.41509433962264153,0.5943396226415094,0.839622641509434,0.6509433962264151,0.6415094339622641,0.46226415094339623
2001-12-19,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5566037735849056,0.839622641509434,0.5849056603773585,0.8679245283018868,0.6981132075471698,0.7830188679245284,1.0,0.7169811320754716,0.42452830188679247,0.9245283018867925,0.6320754716981132,0.7264150943396226,0.8018867924528302,0.7547169811320755,0.6981132075471698,0.7735849056603774,0.7735849056603774,0.7641509433962265,0.46226415094339623,0.41509433962264153,0.5943396226415094,0.8301886792452831,0.660377358490566,0.6415094339622641,0.4528301886792453
2001-12-20,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5660377358490566,0.8490566037735849,0.5943396226415094,0.8584905660377359,0.6981132075471698,0.7830188679245284,1.0,0.7169811320754716,0.42452830188679247,0.9150943396226415,0.6320754716981132,0.7264150943396226,0.8018867924528302,0.7547169811320755,0.6886792452830188,0.7830188679245284,0.7830188679245284,0.7641509433962265,0.4528301886792453,0.41509433962264153,0.5943396226415094,0.8207547169811321,0.6698113207547169,0.6415094339622641,0.44339622641509435
2001-12-21,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5754716981132075,0.8584905660377359,0.6037735849056604,0.8490566037735849,0.6981132075471698,0.7830188679245284,1.0,0.7169811320754716,0.4339622641509434,0.9056603773584906,0.6320754716981132,0.7264150943396226,0.8018867924528302,0.7547169811320755,0.6792452830188679,0.7830188679245284,0.7830188679245284,0.7641509433962265,0.44339622641509435,0.41509433962264153,0.5943396226415094,0.8113207547169812,0.6792452830188679,0.6415094339622641,0.4339622641509434
2001-12-24,0.9905660377358491,0.7641509433962265,0.7358490566037735,0.5849056603773585,0.8679245283018868,0.6132075471698113,0.839622641509434,0.6981132075471698,0.7830188679245284,1.0,0.7169811320754716,0.44339622641509435,0.8962264150943396,0.6320754716981132,0.7264150943396226,0.8018867924528302,0.7547169811320755,0.6698113207547169,0.7830188679245284,0.7830188679245284,0.7641509433962265,0.4339622641509434,0.41509433962264153,0.5943396226415094,0.8018867924528302,0.6886792452830188,0.6320754716981132,0.42452830188679247
2001-12-26,0.9811320754716981,0.7641509433962265,0.7358490566037735,0.5943396226415094,0.8773584905660378,0.6226415094339622,0.8301886792452831,0.7075471698113207,0.7924528301886793,1.0,0.7169811320754716,0.44339622641509435,0.8867924528301887,0.6320754716981132,0.7358490566037735,0.8018867924528302,0.7547169811320755,0.660377358490566,0.7830188679245284,0.7830188679245284,0.7641509433962265,0.42452830188679247,0.41509433962264153,0.5849056603773585,0.7924528301886793,0.6886792452830188,0.6226415094339622,0.41509433962264153
2001-12-27,0.9716981132075472,0.7641509433962265,0.7358490566037735,0.6037735849056604,0.8867924528301887,0.6320754716981132,0.8207547169811321,0.7075471698113207,0.7924528301886793,1.0,0.7169811320754716,0.44339622641509435,0.8773584905660378,0.6320754716981132,0.7358490566037735,0.8018867924528302,0.7547169811320755,0.6509433962264151,0.7830188679245284,0.7830188679245284,0.7641509433962265,0.41509433962264153,0.41509433962264153,0.5754716981132075,0.7830188679245284,0.6981132075471698,0.6132075471698113,0.4056603773584906
2001-12-28,0.9622641509433962,0.7641509433962265,0.7358490566037735,0.6132075471698113,0.8962264150943396,0.6415094339622641,0.8113207547169812,0.7169811320754716,0.7924528301886793,1.0,0.7169811320754716,0.44339622641509435,0.8679245283018868,0.6320754716981132,0.7358490566037735,0.8018867924528302,0.7547169811320755,0.6415094339622641,0.7830188679245284,0.7830188679245284,0.7641509433962265,0.4056603773584906,0.41509433962264153,0.5660377358490566,0.7735849056603774,0.7075471698113207,0.6132075471698113,0.39622641509433965
2001-12-31,0.9528301886792453,0.7641509433962265,0.7358490566037735,0.6132075471698113,0.9056603773584906,0.6509433962264151,0.8018867924528302,0.7264150943396226,0.7924528301886793,1.0,0.7169811320754716,0.44339622641509435,0.8584905660377359,0.6320754716981132,0.7358490566037735,0.8018867924528302,0.7547169811320755,0.6320754716981132,0.7830188679245284,0.7830188679245284,0.7641509433962265,0.39622641509433965,0.41509433962264153,0.5566037735849056,0.7641509433962265,0.7169811320754716,0.6037735849056604,0.3867924528301887
2002-01-02,0.9528301886792453,0.7641509433962265,0.7358490566037735,0.6226415094339622,0.9150943396226415,0.660377358490566,0.7924528301886793,0.7358490566037735,0.7924528301886793,1.0,0.7169811320754716,0.44339622641509435,0.8490566037735849,0.6320754716981132,0.7358490566037735,0.8018867924528302,0.7547169811320755,0.6226415094339622,0.7830188679245284,0.7830188679245284,0.7641509433962265,0.3867924528301887,0.41509433962264153,0.5566037735849056,0.7547169811320755,0.7264150943396226,0.6037735849056604,0.37735849056603776
2002-01-03,0.9528301886792453,0.7641509433962265,0.7358490566037735,0.6320754716981132,0.9150943396226415,0.6698113207547169,0.7830188679245284,0.7452830188679245,0.7924528301886793,1.0,0.7169811320754716,0.4528301886792453,0.839622641509434,0.6320754716981132,0.7358490566037735,0.8018867924528302,0.7547169811320755,0.6132075471698113,0.7735849056603774,0.7735849056603774,0.7641509433962265,0.37735849056603776,0.41509433962264153,0.5566037735849056,0.7452830188679245,0.7358490566037735,0.5943396226415094,0.36792452830188677
2002-01-04,0.9528301886792453,0.7641509433962265,0.7358490566037735,0.6415094339622641,0.9245283018867925,0.6792452830188679,0.7735849056603774,0.7547169811320755,0.7830188679245284,1.0,0.7169811320754716,0.46226415094339623,0.8301886792452831,0.6320754716981132,0.7452830188679245,0.8018867924528302,0.7547169811320755,0.6037735849056604,0.7641509433962265,0.7641509433962265,0.7641509433962265,0.36792452830188677,0.42452830188679247,0.5566037735849056,0.7358490566037735,0.7452830188679245,0.5943396226415094,0.3584905660377358
2002-01-07,0.9528301886792453,0.7641509433962265,0.7264150943396226,0.6509433962264151,0.9339622641509434,0.6886792452830188,0.7641509433962265,0.7641509433962265,0.7735849056603774,1.0,0.7169811320754716,0.4716981132075472,0.8207547169811321,0.6320754716981132,0.7452830188679245,0.8018867924528302,0.7547169811320755,0.5943396226415094,0.7547169811320755,0.7547169811320755,0.7547169811320755,0.3584905660377358,0.42452830188679247,0.5566037735849056,0.7264150943396226,0.7547169811320755,0.5943396226415094,0.3490566037735849
2002-01-08,0.9528301886792453,0.7641509433962265,0.7264150943396226,0.6509433962264151,0.9339622641509434,0.6981132075471698,0.7547169811320755,0.7641509433962265,0.7641509433962265,1.0,0.7169811320754716,0.4811320754716981,0.8113207547169812,0.6320754716981132,0.7452830188679245,0.8018867924528302,0.7547169811320755,0.5849056603773585,0.7452830188679245,0.7452830188679245,0.7452830188679245,0.3584905660377358,0.42452830188679247,0.5566037735849056,0.7169811320754716,0.7547169811320755,0.5849056603773585,0.33962264150943394
2002-01-09,0.9528301886792453,0.7641509433962265,0.7169811320754716,0.6509433962264151,0.9339622641509434,0.7075471698113207,0.7452830188679245,0.7641509433962265,0.7547169811320755,1.0,0.7169811320754716,0.49056603773584906,0.8018867924528302,0.6320754716981132,0.7358490566037735,0.7924528301886793,0.7452830188679245,0.5754716981132075,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.3490566037735849,0.42452830188679247,0.5566037735849056,0.7075471698113207,0.7547169811320755,0.5754716981132075,0.330188679245283
2002-01-10,0.9528301886792453,0.7641509433962265,0.7075471698113207,0.6509433962264151,0.9339622641509434,0.7169811320754716,0.7358490566037735,0.7641509433962265,0.7452830188679245,1.0,0.7169811320754716,0.5,0.7924528301886793,0.6320754716981132,0.7264150943396226,0.7830188679245284,0.7358490566037735,0.5660377358490566,0.7264150943396226,0.7264150943396226,0.7264150943396226,0.33962264150943394,0.42452830188679247,0.5566037735849056,0.6981132075471698,0.7547169811320755,0.5660377358490566,0.32075471698113206
2002-01-11,0.9528301886792453,0.7641509433962265,0.7075471698113207,0.6509433962264151,0.9339622641509434,0.7264150943396226,0.7264150943396226,0.7641509433962265,0.7358490566037735,1.0,0.7169811320754716,0.5094339622641509,0.7830188679245284,0.6320754716981132,0.7169811320754716,0.7735849056603774,0.7264150943396226,0.5566037735849056,0.7169811320754716,0.7169811320754716,0.7169811320754716,0.33962264150943394,0.42452830188679247,0.5566037735849056,0.6886792452830188,0.7547169811320755,0.5566037735849056,0.3113207547169811
2002-01-14,0.9528301886792453,0.7641509433962265,0.7075471698113207,0.6509433962264151,0.9339622641509434,0.7358490566037735,0.7169811320754716,0.7641509433962265,0.7358490566037735,1.0,0.7169811320754716,0.5188679245283019,0.7735849056603774,0.6320754716981132,0.7169811320754716,0.7641509433962265,0.7264150943396226,0.5471698113207547,0.7075471698113207,0.7075471698113207,0.7169811320754716,0.33962264150943394,0.42452830188679247,0.5566037735849056,0.6792452830188679,0.7547169811320755,0.5471698113207547,0.3018867924528302
2002-01-15,0.9528301886792453,0.7641509433962265,0.7075471698113207,0.6509433962264151,0.9339622641509434,0.7452830188679245,0.7075471698113207,0.7641509433962265,0.7358490566037735,1.0,0.7169811320754716,0.5283018867924528,0.7641509433962265,0.6320754716981132,0.7169811320754716,0.7641509433962265,0.7264150943396226,0.5377358490566038,0.6981132075471698,0.6981132075471698,0.7169811320754716,0.33962264150943394,0.42452830188679247,0.5566037735849056,0.6698113207547169,0.7547169811320755,0.5377358490566038,0.29245283018867924
2002-01-16,0.9528301886792453,0.7641509433962265,0.7075471698113207,0.6509433962264151,0.9339622641509434,0.7547169811320755,0.6981132075471698,0.7641509433962265,0.7358490566037735,1.0,0.7169811320754716,0.5377358490566038,0.7547169811320755,0.6415094339622641,0.7169811320754716,0.7641509433962265,0.7264150943396226,0.5283018867924528,0.6886792452830188,0.6981132075471698,0.7169811320754716,0.33962264150943394,0.42452830188679247,0.5566037735849056,0.660377358490566,0.7547169811320755,0.5283018867924528,0.2830188679245283
2002-01-17,0.9528301886792453,0.7641509433962265,0.7075471698113207,0.6509433962264151,0.9339622641509434,0.7641509433962265,0.6886792452830188,0.7641509433962265,0.7358490566037735,1.0,0.7169811320754716,0.5471698113207547,0.7452830188679245,0.6509433962264151,0.7169811320754716,0.7641509433962265,0.7264150943396226,0.5188679245283019,0.6886792452830188,0.6981132075471698,0.7169811320754716,0.33962264150943394,0.42452830188679247,0.5660377358490566,0.6509433962264151,0.7547169811320755,0.5188679245283019,0.27358490566037735
2002-01-18,0.9528301886792453,0.7641509433962265,0.7075471698113207,0.6509433962264151,0.9339622641509434,0.7641509433962265,0.6792452830188679,0.7641509433962265,0.7358490566037735,1.0,0.7169811320754716,0.5566037735849056,0.7358490566037735,0.660377358490566,0.7169811320754716,0.7641509433962265,0.7264150943396226,0.5094339622641509,0.6981132075471698,0.6981132075471698,0.7169811320754716,0.33962264150943394,0.41509433962264153,0.5660377358490566,0.6415094339622641,0.7547169811320755,0.5094339622641509,0.2641509433962264
2002-01-22,0.9528301886792453,0.7641509433962265,0.7075471698113207,0.6509433962264151,0.9339622641509434,0.7641509433962265,0.6698113207547169,0.7641509433962265,0.7264150943396226,1.0,0.7169811320754716,0.5660377358490566,0.7264150943396226,0.6698113207547169,0.7169811320754716,0.7641509433962265,0.7264150943396226,0.5,0.6981132075471698,0.6981132075471698,0.7075471698113207,0.33962264150943394,0.4056603773584906,0.5754716981132075,0.6320754716981132,0.7547169811320755,0.5,0.25471698113207547
2002-01-23,0.9528301886792453,0.7641509433962265,0.6981132075471698,0.660377358490566,0.9339622641509434,0.7641509433962265,0.660377358490566,0.7641509433962265,0.7169811320754716,1.0,0.7169811320754716,0.5754716981132075,0.7169811320754716,0.6792452830188679,0.7169811320754716,0.7547169811320755,0.7264150943396226,0.49056603773584906,0.6981132075471698,0.6981132075471698,0.6981132075471698,0.33962264150943394,0.39622641509433965,0.5849056603773585,0.6226415094339622,0.7547169811320755,0.49056603773584906,0.24528301886792453
2002-01-24,0.9528301886792453,0.7641509433962265,0.6886792452830188,0.6698113207547169,0.9339622641509434,0.7641509433962265,0.6509433962264151,0.7641509433962265,0.7075471698113207,1.0,0.7169811320754716,0.5849056603773585,0.7075471698113207,0.6886792452830188,0.7169811320754716,0.7452830188679245,0.7264150943396226,0.4811320754716981,0.6981132075471698,0.6981132075471698,0.6886792452830188,0.33962264150943394,0.3867924528301887,0.5943396226415094,0.6132075471698113,0.7547169811320755,0.4811320754716981,0.2358490566037736
2002-01-25,0.9528301886792453,0.7641509433962265,0.6792452830188679,0.6792452830188679,0.9339622641509434,0.7641509433962265,0.6415094339622641,0.7641509433962265,0.7075471698113207,1.0,0.7169811320754716,0.5943396226415094,0.6981132075471698,0.6981132075471698,0.7264150943396226,0.7452830188679245,0.7169811320754716,0.4716981132075472,0.6981132075471698,0.6981132075471698,0.6792452830188679,0.33962264150943394,0.3867924528301887,0.6037735849056604,0.6037735849056604,0.7547169811320755,0.4716981132075472,0.22641509433962265
2002-01-28,0.9528301886792453,0.7547169811320755,0.6698113207547169,0.6792452830188679,0.9339622641509434,0.7641509433962265,0.6320754716981132,0.7641509433962265,0.6981132075471698,1.0,0.7169811320754716,0.6037735849056604,0.6886792452830188,0.7075471698113207,0.7358490566037735,0.7547169811320755,0.7075471698113207,0.46226415094339623,0.6981132075471698,0.6981132075471698,0.6698113207547169,0.33962264150943394,0.3867924528301887,0.6037735849056604,0.5943396226415094,0.7547169811320755,0.46226415094339623,0.2169811320754717
2002-01-29,0.9528301886792453,0.7452830188679245,0.660377358490566,0.6792452830188679,0.9245283018867925,0.7641509433962265,0.6226415094339622,0.7641509433962265,0.6886792452830188,0.9905660377358491,0.7169811320754716,0.6132075471698113,0.6792452830188679,0.7169811320754716,0.7452830188679245,0.7547169811320755,0.6981132075471698,0.4528301886792453,0.7075471698113207,0.6981132075471698,0.660377358490566,0.33962264150943394,0.3867924528301887,0.6037735849056604,0.5849056603773585,0.7547169811320755,0.4528301886792453,0.20754716981132076
2002-01-30,0.9528301886792453,0.7358490566037735,0.6509433962264151,0.6792452830188679,0.9150943396226415,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6886792452830188,0.9905660377358491,0.7169811320754716,0.6226415094339622,0.6698113207547169,0.7264150943396226,0.7547169811320755,0.7641509433962265,0.6886792452830188,0.44339622641509435,0.7075471698113207,0.7075471698113207,0.6509433962264151,0.33962264150943394,0.3867924528301887,0.6037735849056604,0.5754716981132075,0.7452830188679245,0.44339622641509435,0.19811320754716982
2002-01-31,0.9528301886792453,0.7358490566037735,0.6415094339622641,0.6792452830188679,0.9056603773584906,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6981132075471698,0.9905660377358491,0.7169811320754716,0.6320754716981132,0.660377358490566,0.7358490566037735,0.7641509433962265,0.7735849056603774,0.6886792452830188,0.4339622641509434,0.7169811320754716,0.7169811320754716,0.6415094339622641,0.33962264150943394,0.3867924528301887,0.6037735849056604,0.5660377358490566,0.7358490566037735,0.4339622641509434,0.18867924528301888
2002-02-01,0.9528301886792453,0.7358490566037735,0.6320754716981132,0.6792452830188679,0.8962264150943396,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6981132075471698,0.9905660377358491,0.7169811320754716,0.6415094339622641,0.6509433962264151,0.7452830188679245,0.7735849056603774,0.7830188679245284,0.6792452830188679,0.42452830188679247,0.7264150943396226,0.7264150943396226,0.6320754716981132,0.33962264150943394,0.3867924528301887,0.6037735849056604,0.5566037735849056,0.7264150943396226,0.42452830188679247,0.1792452830188679
2002-02-04,0.9528301886792453,0.7358490566037735,0.6226415094339622,0.6792452830188679,0.8867924528301887,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6886792452830188,0.9905660377358491,0.7169811320754716,0.6509433962264151,0.6415094339622641,0.7547169811320755,0.7735849056603774,0.7924528301886793,0.6698113207547169,0.41509433962264153,0.7358490566037735,0.7358490566037735,0.6226415094339622,0.33962264150943394,0.3867924528301887,0.6037735849056604,0.5471698113207547,0.7169811320754716,0.41509433962264153,0.16981132075471697
2002-02-05,0.9528301886792453,0.7358490566037735,0.6132075471698113,0.6792452830188679,0.8773584905660378,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6886792452830188,0.9905660377358491,0.7169811320754716,0.660377358490566,0.6320754716981132,0.7641509433962265,0.7830188679245284,0.8018867924528302,0.660377358490566,0.4056603773584906,0.7452830188679245,0.7452830188679245,0.6132075471698113,0.33962264150943394,0.3867924528301887,0.6037735849056604,0.5377358490566038,0.7075471698113207,0.4056603773584906,0.16037735849056603
2002-02-06,0.9528301886792453,0.7358490566037735,0.6037735849056604,0.6792452830188679,0.8679245283018868,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6886792452830188,0.9905660377358491,0.7169811320754716,0.6698113207547169,0.6226415094339622,0.7735849056603774,0.7924528301886793,0.8113207547169812,0.660377358490566,0.39622641509433965,0.7547169811320755,0.7547169811320755,0.6037735849056604,0.33962264150943394,0.39622641509433965,0.6037735849056604,0.5283018867924528,0.6981132075471698,0.39622641509433965,0.1509433962264151
2002-02-07,0.9528301886792453,0.7358490566037735,0.5943396226415094,0.6792452830188679,0.8679245283018868,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6792452830188679,0.9905660377358491,0.7169811320754716,0.6792452830188679,0.6132075471698113,0.7830188679245284,0.8018867924528302,0.8207547169811321,0.660377358490566,0.3867924528301887,0.7641509433962265,0.7641509433962265,0.5943396226415094,0.33962264150943394,0.39622641509433965,0.6037735849056604,0.5188679245283019,0.6981132075471698,0.3867924528301887,0.14150943396226415
2002-02-08,0.9528301886792453,0.7358490566037735,0.5943396226415094,0.6792452830188679,0.8679245283018868,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6792452830188679,0.9905660377358491,0.7169811320754716,0.6886792452830188,0.6037735849056604,0.7924528301886793,0.8018867924528302,0.8301886792452831,0.660377358490566,0.37735849056603776,0.7735849056603774,0.7735849056603774,0.5943396226415094,0.33962264150943394,0.39622641509433965,0.6037735849056604,0.5188679245283019,0.6981132075471698,0.3867924528301887,0.1320754716981132
2002-02-11,0.9528301886792453,0.7358490566037735,0.5943396226415094,0.6698113207547169,0.8679245283018868,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.6698113207547169,0.9905660377358491,0.7169811320754716,0.6981132075471698,0.5943396226415094,0.8018867924528302,0.8018867924528302,0.8301886792452831,0.660377358490566,0.36792452830188677,0.7830188679245284,0.7830188679245284,0.5849056603773585,0.330188679245283,0.4056603773584906,0.6037735849056604,0.5094339622641509,0.6981132075471698,0.37735849056603776,0.12264150943396226
2002-02-12,0.9528301886792453,0.7358490566037735,0.5943396226415094,0.6698113207547169,0.8679245283018868,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.660377358490566,0.9905660377358491,0.7264150943396226,0.7075471698113207,0.5849056603773585,0.8113207547169812,0.8018867924528302,0.839622641509434,0.660377358490566,0.3584905660377358,0.7924528301886793,0.7924528301886793,0.5754716981132075,0.330188679245283,0.41509433962264153,0.6037735849056604,0.5,0.6981132075471698,0.36792452830188677,0.11320754716981132
2002-02-13,0.9528301886792453,0.7358490566037735,0.5943396226415094,0.660377358490566,0.8679245283018868,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.660377358490566,0.9905660377358491,0.7358490566037735,0.7169811320754716,0.5754716981132075,0.8207547169811321,0.8018867924528302,0.8490566037735849,0.660377358490566,0.3490566037735849,0.8018867924528302,0.8018867924528302,0.5660377358490566,0.330188679245283,0.42452830188679247,0.6132075471698113,0.49056603773584906,0.6981132075471698,0.3584905660377358,0.10377358490566038
2002-02-14,0.9528301886792453,0.7358490566037735,0.5943396226415094,0.660377358490566,0.8584905660377359,0.7641509433962265,0.6132075471698113,0.7641509433962265,0.660377358490566,0.9905660377358491,0.7452830188679245,0.7264150943396226,0.5660377358490566,0.8301886792452831,0.8018867924528302,0.8584905660377359,0.660377358490566,0.33962264150943394,0.8113207547169812,0.8113207547169812,0.5566037735849056,0.330188679245283,0.4339622641509434,0.6132075471698113,0.4811320754716981,0.6886792452830188,0.3584905660377358,0.09433962264150944
2002-02-15,0.9528301886792453,0.7358490566037735,0.5849056603773585,0.6509433962264151,0.8490566037735849,0.7641509433962265,0.6132075471698113,0.7735849056603774,0.660377358490566,0.9905660377358491,0.7547169811320755,0.7358490566037735,0.5566037735849056,0.839622641509434,0.8018867924528302,0.8584905660377359,0.6509433962264151,0.330188679245283,0.8207547169811321,0.8207547169811321,0.5471698113207547,0.330188679245283,0.44339622641509435,0.6132075471698113,0.4716981132075472,0.6792452830188679,0.3490566037735849,0.08490566037735849
