H,shift,signal,to,so,ao,mo
10,4918,za_xsctop_r20_pd,9.242827963665817,0.023762889535959064,0.7857142857142857,0.7205267657829634
10,4918,zd_xsctop_r15_pd,8.504500990328793,0.022612305475722738,0.7857142857142857,0.8829615996004346
10,4918,ze_xsctop_r15_pd,6.979587439574728,0.018455905753154478,0.7857142857142857,0.9008059418180603
10,4918,ze_xsctop_r20_pd,7.502661428717557,0.01978326695557492,0.8214285714285714,0.8496242930332857
10,4918,rb_xsctop_r20_pd,8.847264910522595,0.022986973659625376,0.8214285714285714,0.8084000712916813
10,4918,rb_xsctop_r40_pd,3.608320882059676,0.00940521166131364,0.5714285714285714,0.78714375345391
10,4918,rc_xsctop_r15_pd,13.207124625350799,0.03455902762724394,0.9285714285714286,0.7242218041069562
10,4918,rc_xsctop_r120_pd,4.832596816679075,0.012491627860705401,0.75,0.6211332903832756
10,4918,rd_xsctop_r15_pd,9.116787810765958,0.024055286517455587,0.8571428571428571,0.749299674405858
10,3454,z_paneldisp_40,-1.1138544391802978,-0.0029675632002181818,0.6071428571428571,-0.06766000149163089
10,3454,z_panelvol_40,2.30076149796222,0.006170647623728376,0.6071428571428571,0.1476891974439517
10,3454,z_panelvol_60,2.676523614910259,0.007171638855354712,0.6071428571428571,-0.0512610566697561
10,3454,zz_bbw_D120,3.2874178142393777,0.008688090413630112,0.6428571428571429,0.5306860733605057
10,3454,zz_bbw_W26,2.8646779251057155,0.007549020960669728,0.6428571428571429,0.8791267968682391
10,3454,zz_panelvol_D40,2.30076149796222,0.006170647623728376,0.6071428571428571,0.1476891974439517
10,3454,zz_paneldisp_D40,-1.1138544391802978,-0.0029675632002181818,0.6071428571428571,-0.06766000149163089
10,3454,zz_panelvol_D60,2.676523614910259,0.007171638855354712,0.6071428571428571,-0.0512610566697561
10,3454,zz_ppaneldisp_M3,-1.0169149991458204,-0.002725878076442645,0.5357142857142857,-0.5465041202230134
10,3454,z_bbw_120,3.2874178142393777,0.008688090413630112,0.6428571428571429,0.5306860733605057
10,3454,zz_tsexceed_D375,-3.2205055373136564,-0.008538000662624168,0.5357142857142857,-0.797912959386249
10,3454,zz_coex3_D120,2.3930573492301206,0.00630296054234547,0.6071428571428571,0.19599614392542292
10,3454,zz_coex2_D150,3.321322170061813,0.008789800401634351,0.6071428571428571,0.23252169983014595
10,3454,cx2_s40,-2.580974433166174,-0.0067768266006838496,0.5,-0.007456741766496294
10,3454,cx4_m375,7.034109383333258,0.01833210312058947,0.6785714285714286,0.7627771239576712
10,3454,za_cx3_s25,0.00250724778578378,6.582601917048958e-06,0.4642857142857143,0.3990857046800529
10,3454,zb_dts_60_750,1.2041605911856958,0.0032136172190672108,0.4642857142857143,0.23272342553868886
10,3454,zb_ats_60_750,3.8066902864331538,0.010180699741870802,0.6428571428571429,0.3501675676456904
10,3454,zb_cx1.5_s90,2.5649960479121576,0.006707943989744836,0.5357142857142857,0.25515910122903246
10,3454,zb_cx2_s90,3.9429109739943704,0.010351496146432382,0.6071428571428571,0.2566430757895282
10,3454,zb_cx2_m150,3.321322170061813,0.008789800401634351,0.6071428571428571,0.23252169983014595
10,3454,zb_cx3_x30,-1.0958821579560987,-0.0029125884741909025,0.6071428571428571,0.17519776158951147
10,3454,zb_cx3_m120,2.3930573492301206,0.00630296054234547,0.6071428571428571,0.19599614392542292
10,3454,zc_cx3_m50,1.1216447810911963,0.0029892723317853642,0.5,0.5092868627396295
10,3454,zc_cx4_m40,0.5035617540243862,0.0013018338194271672,0.5357142857142857,-0.009665411319482052
10,3454,zd_cx3_x375,5.970164512213433,0.022821111852913523,0.7142857142857143,0.7591156518386637
10,3454,zd_cx2_m75_pl,0.3853713909740458,0.0010857031020985453,0.5,0.36053431328901714
10,3454,ra_cx2_x75,3.0873284907240834,0.008091967389431798,0.5714285714285714,0.6040966650792454
10,3454,ra_cx2.5_m10,9.314300312722171,0.024480418481135913,0.8214285714285714,0.7900885321851114
10,3454,ra_cx2.5_m120,5.340107666757376,0.014207080812469464,0.7142857142857143,0.030305715699033186
10,3454,ra_cx3_x40,-0.1955612804383761,-0.0005168898848240122,0.6071428571428571,0.36484024252390007
10,3454,rc_cx3_s30,1.3883213784635977,0.003665625750763124,0.5,0.34420004390576187
10,3454,rd_cx2_m375,-1.2402967930513793,-0.0032401785881070455,0.5714285714285714,0.1075955627180225
10,3454,ats_10_120_ph,2.124877664133229,0.005887403993988072,0.6785714285714286,-0.15559947946888933
10,3454,cx2_x10_ph,-0.39639577739972137,-0.001085846308744809,0.42857142857142855,-0.32138786772861166
10,3454,cx2_s25_ph,3.183230575561286,0.008848569907140502,0.6071428571428571,0.13699228084643467
10,3454,cx2.5_x20_ph,2.4555444948917975,0.006810749563572305,0.6071428571428571,0.2572515951560325
10,3454,cx3_m50_ph,3.3595051950583,0.009271992048962174,0.5714285714285714,0.7250641635160326
10,3454,cx3_m60_ph,6.094657011778801,0.016629046989739882,0.6785714285714286,0.5653180641045827
10,3454,dts_20_250_ch,-1.5085506648568552,-0.003966404491248854,0.6785714285714286,0.1587264835716791
10,3454,cx1.5_m5_ch,-1.289895002186243,-0.003364118800779914,0.7142857142857143,-0.008198703289577666
10,3454,cx1.5_m10_ch,-2.837501651230106,-0.007455375769806927,0.7142857142857143,-0.09937666279413261
10,3454,cx1.5_m25_ch,-2.9260439097121185,-0.007691573021588793,0.75,-0.06651561951232961
10,3454,cx1.5_m30_ch,-3.5669511068479416,-0.009336488165362589,0.8214285714285714,-0.08519770184342304
10,3454,cx1.5_x150_ch,0.470296194153426,0.0012192417966471747,0.6071428571428571,-0.06610044798132345
10,3454,cx2_s20_ch,0.26670987324046636,0.000692243995785824,0.4642857142857143,0.2687878367913424
10,3454,za_rch60_250_ph,-5.599163866326656,-0.01893675076107587,0.7142857142857143,-0.5980047672786679
10,3454,za_cx4_m750_ch,3.2368642974982644,0.00860059200337171,0.6428571428571429,0.5196347053244934
10,3454,zb_cx2_m30_ch,5.666291729157462,0.015083301731751375,0.75,0.3278197681268274
10,3454,zb_cx2_s90_ch,5.7802448973560665,0.015357418360465447,0.6785714285714286,0.867325962769684
10,3454,zb_cx2.5_m10_ch,3.4810898032544704,0.009270444628918073,0.6785714285714286,0.35843572897882175
10,3454,zc_cx1.5_m50_ch,-2.512964245442414,-0.00658714582298886,0.6785714285714286,0.2629296716750144
10,3454,zc_cx1.5_m60_ch,-1.6204417617456017,-0.004254678634909137,0.6071428571428571,0.303230477364269
10,3454,zc_cx2_s150_ch,5.882765900144157,0.015416725825104616,0.6428571428571429,0.350050622078316
10,3454,zc_bvr_120_ch,-0.48503599333586617,-0.0012761724424248944,0.4642857142857143,0.22723343614912808
10,3454,ra_cx1.5_x30_ch,2.734209818220981,0.007314072570431818,0.6071428571428571,0.29039099181368605
10,3454,ra_cx1.5_s75_ch,1.3579883936543264,0.0035996385940566533,0.6071428571428571,0.4530339522494676
10,3454,ra_cx2_x25_ch,7.005394595092092,0.01856972462516554,0.7142857142857143,0.7631562944093374
10,3454,ra_cx2_s60_ch,1.2788794329028799,0.0033837664626155672,0.6428571428571429,0.46009386936212554
10,3454,ra_cx2_m75_ch,2.925994183070821,0.007779641977803176,0.6071428571428571,0.657313498157979
10,3454,ra_bd5_75_ch,-0.3836972516510955,-0.0010052115405932427,0.5,0.40049818380325314
10,3454,rb_dts_5_750_ch,1.1238919720765785,0.0029465932464837197,0.5714285714285714,0.18660779384713572
10,3454,rb_dts_60_750_ch,-1.0498521435627661,-0.002751802390782765,0.5714285714285714,0.10842690989521327
10,3454,rb_pdm_50_ch,-1.4813542562255735,-0.003934008733571193,0.4642857142857143,-0.09182366027173815
10,3454,rb_bdd_60_ch,1.1924040786357655,0.0031547771331706387,0.4642857142857143,0.5053046758170343
10,3454,rc_ats_60_500_ch,-2.7563714640863224,-0.007250947949497932,0.6071428571428571,-0.028532563185817667
10,3454,rc_ats_120_750_ch,-4.722315058356607,-0.01244651206205355,0.7857142857142857,-0.23369781265469453
10,3454,rc_cx1.5_x180_ch,-1.8480850506387334,-0.004888956663297306,0.6428571428571429,0.21053789072970774
10,3454,rc_pdd_75_ch,0.35026478921574533,0.0009244807801969124,0.5,-0.2728366051631519
10,3454,rd_dts_40_500_ch,-4.440750433737115,-0.011711089560347276,0.6428571428571429,-0.24541157371071087
10,3454,rd_ats_40_500_ch,-4.767009301819917,-0.012566908289028955,0.6428571428571429,-0.26985661431850466
10,3454,rd_dts_60_500_ch,-5.930661595901974,-0.015678449361654523,0.7142857142857143,-0.5390772722509611
10,3454,rd_ats_60_500_ch,-6.629448715116503,-0.01755442612678071,0.75,-0.5730616218173352
10,3454,hz500_sg1.5_v10_pl,0.614687708835583,0.0016432308736953338,0.5,-0.2591900618596036
10,3454,hz750_sg1_v20_pl,-1.2271635797372522,-0.003303422882408591,0.5714285714285714,-0.44499092749897806
10,3454,ts_sg1_v20_ol,1.5367403621630094,0.004109579340708602,0.6071428571428571,0.2820657294406404
10,3454,ra_ts_su1_v10_pl,-0.2854786626636419,-0.0007610230116091854,0.5,-0.26219621225207734
10,3454,hz750_sd1_v60_pl,0.5920966358655716,0.0015847969901462422,0.4642857142857143,-0.25832455558231643
10,3454,ts_sd1_v120_pl,-0.02516471934084997,-6.737123108352394e-05,0.5,-0.2554561078807138
10,3454,ra_ts_sd1_v60_pl,-0.054144217820871865,-0.0001447214931459273,0.5,-0.20179186325559337
10,3454,hz750_md_5_pl,1.415152748784297,0.003797754554162369,0.5,-0.13663642948263954
10,3454,ra_ts_sg2.5_v250,-6.310861445674878,-0.016900465718077684,0.75,-0.8914685345251427
10,3454,ra_ts_sg2.5_v250_ch,-5.900038729476939,-0.015793076503643477,0.75,-0.882090866914261
10,3454,ra_ts_mu_5_pl,-0.5891143296527023,-0.0015682189425455517,0.6071428571428571,-0.2438745748926516
10,3454,ra_hz750_md_5_pl,0.27962357827346507,0.0007470439884601499,0.4642857142857143,-0.15686007477968328
10,3454,ra_ts_md_8_pl,-1.2110984909856546,-0.003209383017158729,0.5357142857142857,-0.553640987344046
10,3454,ra_ts_fl_2_pl,0.5976483779961383,0.0015871398326539055,0.5714285714285714,-0.17256526247648157
10,3454,ts_dd0.02_ol,1.1589860281893378,0.003074190488614681,0.5357142857142857,0.35613680363174294
10,3454,za_oc750_mu_20_pl,1.084764466428852,0.002905688982523691,0.5,-0.001645728403566958
10,3454,za_ep750_mu_20_pl,1.084764466428852,0.002905688982523691,0.5,-0.001645728403566958
10,3454,zb_oc750_fl_1_pl,-1.3630112544296036,-0.0035913720019546957,0.5357142857142857,-0.0880967944764485
10,3454,zb_ep750_fl_8_pl,-1.8421811165474606,-0.004846197620840098,0.5357142857142857,-0.3841784040509557
10,3454,zb_oc120_mu_20_pl,-1.7677708569206998,-0.004750313806310469,0.5357142857142857,-0.2598561231774283
10,3454,zb_ep120_mu_20_pl,-1.7677708569206998,-0.004750313806310469,0.5357142857142857,-0.2598561231774283
10,3454,zb_oc750_mu_20_pl,-3.402899748065421,-0.009002500526535007,0.6428571428571429,-0.45300131150543754
10,3454,zb_ep750_mu_20_pl,-3.402899748065421,-0.009002500526535007,0.6428571428571429,-0.45300131150543754
10,3454,ra_oc750_fl_1_pl,-2.5306609596119443,-0.006702864007419096,0.5714285714285714,-0.2682817898481073
10,3454,ra_oc750_fl_8_pl,-0.9386484595415828,-0.002483151176831344,0.5,-0.5557840560739061
10,3454,ra_ep750_fl_8_pl,-1.8466847874546888,-0.004862704113817562,0.5357142857142857,-0.3706393432946678
10,3454,rb_ep750_fl_8_pl,-0.3689833331268939,-0.0009814334335460084,0.5,-0.5916745773368869
10,3454,zb_ep750_sg1_v10_pl,-2.717102741642224,-0.007110684671262413,0.5714285714285714,-0.22936128650002816
10,3454,za_xsctop_r20_pv,1.6046017711194047,0.004730995811220717,0.5,0.4385010997942251
10,3454,za_xsctop_r20_pd,-0.7801220922771802,-0.0020991960135354204,0.5714285714285714,-0.1841783358125248
10,3454,zd_xsctop_r15_pd,-6.558104963150246,-0.017034793923724756,0.7857142857142857,-0.56784535985638
10,3454,ze_xsctop_r15_pd,-5.443322833375574,-0.014346630688940043,0.6785714285714286,-0.8887916918030688
10,3454,ze_xsctop_r20_pd,1.411150230191901,0.0037186578104190793,0.6428571428571429,-0.07698222946540767
10,3454,rb_xsctop_r20_pd,0.3533487534279797,0.0009452907658165643,0.4642857142857143,-0.22268849976149363
10,3454,rb_xsctop_r40_pd,3.309865366245184,0.008532993150343227,0.6071428571428571,0.3662271690685394
10,3454,rc_xsctop_r15_pd,-3.9940692743303,-0.010464835444585485,0.6428571428571429,-0.4803710651496958
10,3454,rc_xsctop_r120_pd,3.7196839618341975,0.009847716527430384,0.6428571428571429,0.4922849953176392
10,3454,rd_xsctop_r15_pd,-5.743926501231285,-0.015110585610251304,0.7857142857142857,-0.8770574592629908
10,3900,z_paneldisp_40,-1.2008944983013263,-0.003173044382787371,0.5714285714285714,-0.03469519987851182
10,3900,z_panelvol_40,1.2639095780674092,0.0033069172521505985,0.5,0.03121306005624807
10,3900,z_panelvol_60,0.7114688708887951,0.0018611491293880067,0.5714285714285714,0.11610693006648327
10,3900,zz_bbw_D120,1.401042913993799,0.003695793166897887,0.6071428571428571,0.04459347591371202
10,3900,zz_bbw_W26,0.6636190944303415,0.0017486620811034692,0.5,-0.07807692111430811
10,3900,zz_panelvol_D40,1.2639095780674092,0.0033069172521505985,0.5,0.03121306005624807
10,3900,zz_paneldisp_D40,-1.2008944983013263,-0.003173044382787371,0.5714285714285714,-0.03469519987851182
10,3900,zz_panelvol_D60,0.7114688708887951,0.0018611491293880067,0.5714285714285714,0.11610693006648327
10,3900,zz_ppaneldisp_M3,2.822079215726184,0.007401892908771024,0.6428571428571429,0.30628083261550665
10,3900,z_bbw_120,1.401042913993799,0.003695793166897887,0.6071428571428571,0.04459347591371202
10,3900,zz_tsexceed_D375,0.8293194518252481,0.002205782327735273,0.42857142857142855,0.5524564747565353
10,3900,zz_coex3_D120,2.4829564519415754,0.006469981278409143,0.7142857142857143,0.13922841767094898
10,3900,zz_coex2_D150,0.6543238618264711,0.0017151132629881216,0.5357142857142857,0.46823221191057424
10,3900,cx2_s40,-7.758112348144796,-0.020240270248580938,0.8571428571428571,-0.6908100823509716
10,3900,cx4_m375,5.271405489372565,0.014047587509510573,0.8571428571428571,0.5858802596267917
10,3900,za_cx3_s25,-3.0029545522493257,-0.007766811228410553,0.5714285714285714,-0.6745784155750897
10,3900,zb_dts_60_750,6.539310945282839,0.017033946339539474,0.7142857142857143,0.1791645531509966
10,3900,zb_ats_60_750,6.509782471956607,0.016989276233035366,0.7857142857142857,0.18097293012870974
10,3900,zb_cx1.5_s90,-1.499055299110269,-0.0038663951485179426,0.5714285714285714,-0.14012914027676152
10,3900,zb_cx2_s90,0.20751636630576578,0.0005348066481959401,0.5,0.18041851700649034
10,3900,zb_cx2_m150,0.6543238618264711,0.0017151132629881216,0.5357142857142857,0.46823221191057424
10,3900,zb_cx3_x30,-5.5416594318350905,-0.01432212945675565,0.7142857142857143,-0.427988124459055
10,3900,zb_cx3_m120,2.4829564519415754,0.006469981278409143,0.7142857142857143,0.13922841767094898
10,3900,zc_cx3_m50,-6.6249327817586074,-0.017262670976542382,0.6428571428571429,-0.6316979319960283
10,3900,zc_cx4_m40,-3.111148442350879,-0.00799994209255428,0.5357142857142857,-0.23032183250182173
10,3900,zd_cx3_x375,-9.721240681128585,-0.03808860413729037,0.8571428571428571,-0.669534787922665
10,3900,zd_cx2_m75_pl,2.9915783513804657,0.008250501253956488,0.6428571428571429,0.6941045959345218
10,3900,ra_cx2_x75,-7.02807682302523,-0.01815523153476095,0.75,-0.2548277771452055
10,3900,ra_cx2.5_m10,1.0829977507321442,0.0028226596945286064,0.6785714285714286,-0.05236854345005651
10,3900,ra_cx2.5_m120,-1.1729391113521241,-0.0030876527670158915,0.5,-0.3894082761440094
10,3900,ra_cx3_x40,-13.240565640274594,-0.03432668558544577,0.8928571428571429,-0.6517859693051611
10,3900,rc_cx3_s30,0.48650903113023863,0.0012733757519504674,0.5,-0.3111177005437619
10,3900,rd_cx2_m375,2.049048727707691,0.005322592814355376,0.5357142857142857,0.23454576276789818
10,3900,ats_10_120_ph,5.387501748617567,0.014845521135255557,0.7142857142857143,0.18534024816917913
10,3900,cx2_x10_ph,1.6418418540626023,0.004496235678334404,0.5714285714285714,0.2617457903321212
10,3900,cx2_s25_ph,3.1746973686846682,0.008710823157838055,0.6428571428571429,-0.027358730844665374
10,3900,cx2.5_x20_ph,6.562964500270006,0.017795413580661223,0.6785714285714286,0.552253603381564
10,3900,cx3_m50_ph,-1.0096699018369792,-0.0027863546219173974,0.5357142857142857,0.005538331520829402
10,3900,cx3_m60_ph,1.9378138541855396,0.005345334912258637,0.6071428571428571,0.2729754067499418
10,3900,dts_20_250_ch,7.859888536180823,0.020925888676457394,0.75,0.44168413650150734
10,3900,cx1.5_m5_ch,6.001642104109212,0.016079541548895848,0.8214285714285714,0.25454171638065687
10,3900,cx1.5_m10_ch,8.709519659287636,0.023094386787187005,0.8571428571428571,0.3898073535601922
10,3900,cx1.5_m25_ch,9.596363143821977,0.025554019721656884,0.75,0.38749652570605503
10,3900,cx1.5_m30_ch,8.612792400048187,0.022900428048403865,0.75,0.4250744555713491
10,3900,cx1.5_x150_ch,5.503250761681088,0.014797924681197838,0.75,0.42411094811642197
10,3900,cx2_s20_ch,5.352607266717898,0.014290176847374991,0.6428571428571429,0.3332157330035899
10,3900,za_rch60_250_ph,0.03503317587542023,0.00011351401552633922,0.5714285714285714,-0.2949402440829327
10,3900,za_cx4_m750_ch,9.014666354061594,0.023498849083026352,0.8571428571428571,0.7961046668914701
10,3900,zb_cx2_m30_ch,4.238312082167346,0.011169243835306153,0.7142857142857143,0.6744899099177813
10,3900,zb_cx2_s90_ch,8.767903465519877,0.023301848611327503,0.8214285714285714,0.54498232614651
10,3900,zb_cx2.5_m10_ch,6.897515925965648,0.018244704212879326,0.6428571428571429,0.39855225296842123
10,3900,zc_cx1.5_m50_ch,5.796104433721583,0.015396631028790297,0.6785714285714286,0.5646624709404082
10,3900,zc_cx1.5_m60_ch,5.122814916847782,0.013601254442868083,0.6428571428571429,0.5604932856970084
10,3900,zc_cx2_s150_ch,0.9675024821686592,0.0025309151841313438,0.5357142857142857,0.5102271174939891
10,3900,zc_bvr_120_ch,10.243804092378474,0.027226908764643287,0.7857142857142857,0.5358684388614333
10,3900,ra_cx1.5_x30_ch,5.942726329426883,0.015661335079661443,0.6428571428571429,0.5242419121723052
10,3900,ra_cx1.5_s75_ch,7.498119397047588,0.01975684216993351,0.6785714285714286,0.8697538778477694
10,3900,ra_cx2_x25_ch,7.361612048095728,0.01935872104137737,0.75,0.542209429280668
10,3900,ra_cx2_s60_ch,7.633011182272085,0.020196350898526283,0.7857142857142857,0.8049988293031924
10,3900,ra_cx2_m75_ch,10.68745794817233,0.0282975118329728,0.7142857142857143,0.6024325126269306
10,3900,ra_bd5_75_ch,1.21456808389153,0.0032675067163277505,0.5357142857142857,0.2859637802815477
10,3900,rb_dts_5_750_ch,4.803316596926533,0.012894199771530113,0.7142857142857143,0.35732654212937226
10,3900,rb_dts_60_750_ch,3.9055508256040428,0.010383783083434572,0.7142857142857143,0.39414105059932536
10,3900,rb_pdm_50_ch,-2.9123537844757483,-0.007796053489956822,0.5714285714285714,-0.09757406142882417
10,3900,rb_bdd_60_ch,0.7754445353098487,0.0020200189280121794,0.5357142857142857,0.515191923682363
10,3900,rc_ats_60_500_ch,3.6054940882739652,0.009466318775834037,0.6071428571428571,0.7114306129682739
10,3900,rc_ats_120_750_ch,3.89819400277908,0.01021598957413894,0.7857142857142857,0.7697141991295552
10,3900,rc_cx1.5_x180_ch,-0.5835392726475295,-0.0015332099138455901,0.5,0.03261269408516402
10,3900,rc_pdd_75_ch,-1.9410022510523497,-0.005119570944436602,0.5714285714285714,-0.3834277861055805
10,3900,rd_dts_40_500_ch,3.746738929825111,0.009831099433626922,0.6071428571428571,0.6415900903243913
10,3900,rd_ats_40_500_ch,3.3610006662104617,0.008826408790330365,0.6428571428571429,0.5506018869708617
10,3900,rd_dts_60_500_ch,3.3202016722097105,0.008727641649286855,0.5714285714285714,0.5930499907922793
10,3900,rd_ats_60_500_ch,3.579816964637742,0.009389239908065783,0.5357142857142857,0.6742936510420282
10,3900,hz500_sg1.5_v10_pl,-0.3352730533137054,-0.0008829548607580673,0.4642857142857143,-0.15921261860796357
10,3900,hz750_sg1_v20_pl,-0.24606196558289573,-0.0006455068481581172,0.5357142857142857,-0.2163856931159554
10,3900,ts_sg1_v20_ol,-0.23019794736226518,-0.0006026596394699268,0.5714285714285714,0.13156321791595627
10,3900,ra_ts_su1_v10_pl,0.2798773910627343,0.0007362615613791812,0.6428571428571429,-0.01099311430320302
10,3900,hz750_sd1_v60_pl,2.0754279431344504,0.0054680795155715445,0.6428571428571429,0.1377831909481809
10,3900,ts_sd1_v120_pl,3.304268165626357,0.008687135344737473,0.6428571428571429,0.30821665781174823
10,3900,ra_ts_sd1_v60_pl,1.5272762254072374,0.004015919446466121,0.5714285714285714,0.36304575941399225
10,3900,hz750_md_5_pl,1.7033010823512502,0.004511985563616927,0.6071428571428571,0.037895111576116705
10,3900,ra_ts_sg2.5_v250,1.9536416738932167,0.005178682555705638,0.5714285714285714,0.3083675209766423
10,3900,ra_ts_sg2.5_v250_ch,1.3254790800527192,0.0035086076006907163,0.5714285714285714,0.3390328814138604
10,3900,ra_ts_mu_5_pl,1.8678485441575345,0.004899208338448868,0.5,0.1295928526065557
10,3900,ra_hz750_md_5_pl,0.8401902796881437,0.002223849167854508,0.5,0.19874254780913242
10,3900,ra_ts_md_8_pl,0.45203182890247723,0.0011899504112548032,0.5714285714285714,-0.0022329473215824576
10,3900,ra_ts_fl_2_pl,0.6746629287939093,0.0017623677570811624,0.5714285714285714,-0.23228135281696297
10,3900,ts_dd0.02_ol,0.39427981067310436,0.001025930956651655,0.4642857142857143,-0.1755284189906655
10,3900,za_oc750_mu_20_pl,-10.042735970530812,-0.026147804353622905,0.8214285714285714,-0.9251158479204531
10,3900,za_ep750_mu_20_pl,-10.042735970530812,-0.026147804353622905,0.8214285714285714,-0.9251158479204531
10,3900,zb_oc750_fl_1_pl,-8.790155345945125,-0.023280776396075564,0.7857142857142857,-0.7435988211546798
10,3900,zb_ep750_fl_8_pl,-8.450863504224085,-0.022379451789201366,0.8571428571428571,-0.7512200721774848
10,3900,zb_oc120_mu_20_pl,-3.1127990473851592,-0.008193833860647537,0.6428571428571429,-0.6938171098201948
10,3900,zb_ep120_mu_20_pl,-3.1127990473851592,-0.008193833860647537,0.6428571428571429,-0.6938171098201948
10,3900,zb_oc750_mu_20_pl,-7.202626085009208,-0.019086583768110232,0.8214285714285714,-0.9007015391690483
10,3900,zb_ep750_mu_20_pl,-7.202626085009208,-0.019086583768110232,0.8214285714285714,-0.9007015391690483
10,3900,ra_oc750_fl_1_pl,-10.040179859819947,-0.026519048794640565,0.9285714285714286,-0.6983597118589869
10,3900,ra_oc750_fl_8_pl,-8.711253511581528,-0.022992858373049874,0.8214285714285714,-0.8187819989677028
10,3900,ra_ep750_fl_8_pl,-8.69257675138833,-0.022871418698890145,0.8214285714285714,-0.7687344160306346
10,3900,rb_ep750_fl_8_pl,-10.194177136792336,-0.026457669892763602,0.8928571428571429,-0.6831402729779886
10,3900,zb_ep750_sg1_v10_pl,-6.656720246460795,-0.017668134132898805,0.6785714285714286,-0.6131503854577851
10,3900,za_xsctop_r20_pv,-1.8574210363349666,-0.00559706373386698,0.5714285714285714,-0.350064107975221
10,3900,za_xsctop_r20_pd,0.737333315297081,0.001936918410263666,0.5,0.29170888872325346
10,3900,zd_xsctop_r15_pd,-3.891153474743754,-0.010299269092046981,0.6785714285714286,-0.45575385285726666
10,3900,ze_xsctop_r15_pd,-4.946637949363375,-0.013243939504152646,0.75,-0.4195284305468735
10,3900,ze_xsctop_r20_pd,-8.41996117663924,-0.022218726833600877,0.8214285714285714,-0.6168115551052903
10,3900,rb_xsctop_r20_pd,-4.250665600555394,-0.011077983945462888,0.6785714285714286,-0.052615751061609956
10,3900,rb_xsctop_r40_pd,8.392241248603737,0.021738231961749566,0.8214285714285714,0.742222708890101
10,3900,rc_xsctop_r15_pd,-6.667120810394753,-0.017573696733339583,0.75,-0.7856229972332738
10,3900,rc_xsctop_r120_pd,1.2974816155670008,0.0034521627395568966,0.5714285714285714,0.17867966987554798
10,3900,rd_xsctop_r15_pd,-3.885093640703173,-0.01044880609438803,0.7142857142857143,-0.31862189989782963
10,3956,z_paneldisp_40,-4.171093961208971,-0.010860008152941691,0.7142857142857143,-0.20902928868643142
10,3956,z_panelvol_40,-1.0234684207950195,-0.0026185369175200646,0.5,-0.03245735847692899
10,3956,z_panelvol_60,-3.374109693995101,-0.008650112662363207,0.5714285714285714,-0.023372317791211985
10,3956,zz_bbw_D120,0.37919318664525126,0.0009861186364979457,0.5357142857142857,0.11667580773262302
10,3956,zz_bbw_W26,-0.5394955001213856,-0.0014126087607457816,0.6428571428571429,0.055038140552527835
10,3956,zz_panelvol_D40,-1.0234684207950195,-0.0026185369175200646,0.5,-0.03245735847692899
10,3956,zz_paneldisp_D40,-4.171093961208971,-0.010860008152941691,0.7142857142857143,-0.20902928868643142
10,3956,zz_panelvol_D60,-3.374109693995101,-0.008650112662363207,0.5714285714285714,-0.023372317791211985
10,3956,zz_ppaneldisp_M3,-5.343778424931889,-0.013964889362857502,0.8571428571428571,-0.6533257879316928
10,3956,z_bbw_120,0.37919318664525126,0.0009861186364979457,0.5357142857142857,0.11667580773262302
10,3956,zz_tsexceed_D375,3.552075607379289,0.00929381799530471,0.6428571428571429,0.9662959794751053
10,3956,zz_coex3_D120,-2.3825529171630224,-0.006114624678761282,0.5714285714285714,-0.27932298014936235
10,3956,zz_coex2_D150,1.0283556935844282,0.0026691566356115692,0.5,-0.0430993304256255
10,3956,cx2_s40,-3.933793544909248,-0.010042018147152443,0.5714285714285714,-0.3738483219927668
10,3956,cx4_m375,-1.1706185373275049,-0.003127581058807505,0.5357142857142857,0.2248674329845872
10,3956,za_cx3_s25,-11.17288667510855,-0.029169701486684796,0.8571428571428571,-0.9268271772446468
10,3956,zb_dts_60_750,-0.12060313779742089,-0.00031157755737015735,0.4642857142857143,-0.24062782263621207
10,3956,zb_ats_60_750,-0.9269101715301189,-0.0023878077909151307,0.5,-0.11611341997774681
10,3956,zb_cx1.5_s90,-3.898616299243122,-0.010207579018179369,0.7142857142857143,-0.580059782303504
10,3956,zb_cx2_s90,-4.413503025780815,-0.011442967727991193,0.6428571428571429,-0.42594997025284076
10,3956,zb_cx2_m150,1.0283556935844282,0.0026691566356115692,0.5,-0.0430993304256255
10,3956,zb_cx3_x30,-4.490508690064796,-0.011766958744385048,0.7142857142857143,-0.7037573036218334
10,3956,zb_cx3_m120,-2.3825529171630224,-0.006114624678761282,0.5714285714285714,-0.27932298014936235
10,3956,zc_cx3_m50,-2.3440299738289636,-0.00604195600214813,0.6071428571428571,-0.5876136227117825
10,3956,zc_cx4_m40,-0.15710523434083504,-0.0003992580671306478,0.5,0.1329010777478573
10,3956,zd_cx3_x375,-0.0038745025405515217,-1.4757829449929538e-05,0.4642857142857143,-0.3486542966290356
10,3956,zd_cx2_m75_pl,-4.243896196766967,-0.01201211008140285,0.6428571428571429,-0.2710982714174912
10,3956,ra_cx2_x75,-0.6055899067678273,-0.0015673670594251732,0.4642857142857143,-0.27474864559326206
10,3956,ra_cx2.5_m10,-5.25876156935775,-0.013978760860474837,0.75,-0.7652812868266651
10,3956,ra_cx2.5_m120,-7.246793392871346,-0.01889382827494318,0.75,-0.7997244398736244
